,Temp,Date,Lat,Long,Margalefidinium polykrikoides (Cells/L),MaxWSpd,WSpd,TotPrcp
0,44.89125,2015-12-28,,,,12.3,3.5944444444444446,0.0
1,40.284821428571426,2016-01-04,,,,16.8,4.516815476190477,4.6
2,40.42169642857143,2016-01-11,,,,16.8,3.993154761904762,2.3
3,35.927540983606555,2016-01-18,,,,20.4,6.086755952380953,0.3
4,38.23973214285714,2016-01-25,,,,12.4,2.9811011904761906,0.3
5,40.528035714285714,2016-02-01,,,,17.2,3.440327380952381,6.1
6,36.03660714285714,2016-02-08,,,,21.8,5.029910714285714,1.3
7,35.738214285714285,2016-02-15,,,,19.2,3.6519345238095235,4.1
8,39.56669642857143,2016-02-22,,,,19.4,4.8532738095238095,7.8999999999999995
9,40.19549925484352,2016-02-29,,,,16.3,4.436011904761905,1.0
